,Product Name,Product Prices,Product Ratings,Product Description
6276,"realme Narzo N55 (Prime Blue, 64 GB)","₹13,999",4.2,4 GB RAM | 64 GB ROM17.07 cm (6.72 inch) Display64MP Rear Camera5000 mAh Battery1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories
6277,"SAMSUNG Galaxy A14 5G (Light Green, 64 GB)","₹11,599",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
6278,"Infinix Note 30 5G (Sunset Gold, 128 GB)","₹10,399",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.22 cm (6.78 inch) Full HD+ Display108 MP + 2 MP+ AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryDimensity 6080 Processor1 Year on Handset and 6 Months on Accessories
6279,"POCO X5 5G (Wildcat Blue, 256 GB)","₹10,090",4.5,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6280,"REDMI Note 12 (Sunrise Gold, 128 GB)","₹8,890",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySnapdragon 685 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6281,"REDMI Note 12 (Ice Blue, 64 GB)","₹13,085",4.1,6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySnapdragon 685 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6282,"SAMSUNG Galaxy A14 5G (Dark Red, 64 GB)","₹12,989",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
6283,"REDMI Note 12 (Lunar Black, 128 GB)","₹8,999",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySnapdragon 685 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6284,"vivo Y02t (Sunset Gold, 64 GB)","₹9,999",4.3,4 GB RAM | 64 GB ROM16.54 cm (6.51 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio P35 Processor1 Year Handset and 6 Months Accessories
6285,"REDMI 11 Prime (Playful Green, 128 GB)","₹9,990",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6286,"realme Narzo N53 (Feather Gold, 128 GB)","₹12,990",4.2,"8 GB RAM | 128 GB ROM17.12 cm (6.74 inch) HD+ Display50MP Rear Camera5000 mAh BatteryAndroid 13, Realme UI T ProcessorDomestic 1 Year on Handset and 6 Months on Accessories"
6287,"POCO M4 Pro (Cool Blue, 128 GB)","₹14,399",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories"
6288,"vivo Y17s (Glitter Purple, 128 GB)","₹9,998",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6289,"vivo Y17s (Forest Green, 64 GB)","₹10,734",4.8,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6290,"Tecno Spark 10 Pro 50MP Dual Rear Camera (Lunar Eclipse, 128 GB)","₹8,499",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.22 cm (6.78 inch) Full HD+ Display50MP Rear Camera | 32MP Front Camera5000 mAh BatteryMediatek MT6769H Helio G88 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
6291,"vivo Y17s (Glitter Purple, 64 GB)","₹11,898",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6292,"Tecno Pova 5 45W Ultra Fast Charging 6000mAh Big Battery 3D Textured Design 6.78 FHD (Hurricane Blue, ...","₹7,379",3.9,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery12 month warranty
6293,"POCO X5 5G (Wildcat Blue, 128 GB)","₹10,249",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6294,"REDMI 12 5G (Moonstone Silver, 128 GB)","₹9,067",4.2,4 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty
6295,"REDMI 12 5G (Pastel Blue, 128 GB)","₹9,989",4.2,4 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty
6296,"OPPO A18 (Glowing Blue, 128 GB)","₹10,349",4.3,4 GB RAM | 128 GB ROM16.66 cm (6.56 inch) HD+ Display8MP + 2MP | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6297,"Tecno Pova 5 45W Ultra Fast Charging 6000mAh Big Battery 3D Textured Design 6.78 FHD (Amber Gold, 128 ...","₹8,449",4.3,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery12 month warranty
6298,"OPPO A18 (Glowing Black, 128 GB)","₹10,375",4.2,4 GB RAM | 128 GB ROM16.66 cm (6.56 inch) HD+ Display8MP + 2MP | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6299,"OPPO A18 (Glowing Blue, 64 GB)","₹8,527",4.1,4 GB RAM | 64 GB ROM16.66 cm (6.56 inch) HD+ Display8MP + 2MP | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6300,"OPPO A38 (Glowing Black, 128 GB)","₹11,365",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD Display50MP + 2MP | 5MP Front Camera5000 mAh BatteryHelio G70 (MT6769) Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6301,"OPPO A38 (Glowing Gold, 128 GB)","₹12,999",4.1,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD Display50MP + 2MP | 5MP Front Camera5000 mAh BatteryHelio G70 (MT6769) Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6302,"SAMSUNG Galaxy A14 5G (Black, 64 GB)","₹14,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
6303,"Motorola G62 5G (Frosted Blue, 128 GB)","₹14,129",4.2,6 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
6304,"SAMSUNG Galaxy M14 5G (ICY Silver, 128 GB)","₹11,699",4.2,4 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 year for handset and 6 month for accessories
6305,"REDMI 13c 5G (Starlight Black, 128 GB)","₹8,999",4.2,4 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year
6306,"REDMI 13c 5G (Startrail Silver, 128 GB)","₹13,999",4.2,6 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year
6307,"SAMSUNG GALAXY M13 (Midnight Blue, 64 GB)","₹8,997",4.3,4 GB RAM | 64 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty
6308,"LAVA Blaze 1X 5G (Glass Green, 128 GB)","₹11,397",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 50MP + 2MP | 8MP + 8MP Dual Front Camera5000 mAh BatteryMediaTek Dimensity 700 Octa-core Processor Processor1 Year Handset Warranty and 6 Months Warranty on Accessories
6309,"REDMI 13c 5G (Startrail Green, 128 GB)","₹11,999",4.2,4 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year
6310,"OPPO A58 (Dazzling Green, 128 GB)","₹9,335",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 50MP + 8MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6311,"SAMSUNG GALAXY M13 (Stardust Brown, 64 GB)","₹10,999",4.2,4 GB RAM | 64 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty
6312,"IQOO Z6 Lite 5G (With Charger) (Mystic Night, 128 GB)","₹10,999",4.2,6 GB RAM | 128 GB ROM16.97 cm (6.68 inch) Display50MP Rear Camera5000 mAh Battery1 Year
6313,"POCO X5 5G (Jaguar Black, 256 GB)","₹10,999",4.2,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6314,"SAMSUNG Galaxy M04 (Light Green, 64 GB)","₹10,999",4.3,4 GB RAM | 64 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
6315,"POCO X5 5G (Jaguar Black, 128 GB)","₹8,639",4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6316,"vivo Y16 (Steller Black, 64 GB)","₹8,699",4,4 GB RAM | 64 GB ROM16.54 cm (6.51 inch) Display13MP Rear Camera5000 mAh Battery1 Year of Device & 6 Months for In-Box Accessories
6317,"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)","₹14,999",4.3,6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 year for handset and 6 month for accessories
6318,"vivo Y16 (Steller Black, 128 GB)","₹12,950",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories
6319,"itel P55 5G |50MP Dual Rear Camera|5000mAh Battery|Expandable Upto 1 TB (Galaxy Blue, 64 GB)","₹7,499",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera5000 mAh BatteryMediaTek Dimensity 6080 Processor Processor2 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6320,"Motorola g52 (Metallic White, 128 GB)","₹12,999",4,6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories
6321,"itel P55 5G |50MP Dual Rear Camera|5000mAh Battery|Expandable Upto 1 TB (Mint Green, 64 GB)","₹10,449",4.1,4 GB RAM | 64 GB ROM16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 6080 Processor2 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6322,"vivo Y16 (Steller Black, 64 GB)","₹13,999",4.1,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories
6323,"realme Narzo N53 (Feather Gold, 128 GB)","₹14,999",4.2,6 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year on Handset and 6 Months on Accessories
6324,"vivo Y28 5G (Crystal Purple, 128 GB)","₹10,987",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
6325,"realme Narzo N53 (Feather Black, 128 GB)","₹10,999",4.1,6 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year on Handset and 6 Months on Accessories
6326,"vivo Y28 5G (Glitter Aqua, 128 GB)","₹10,999",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
6327,"LAVA Blaze 2 5G (Glass Black, 128 GB)","₹13,990",4.2,6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories
6328,"LAVA Blaze 2 5G (Glass Lavender, 64 GB)","₹8,499",4.1,4 GB RAM | 64 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories
6329,"realme Narzo 50 (Speed Black, 64 GB)","₹14,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G96 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
6330,"realme Narzo N53 (Feather Gold, 64 GB)","₹10,228",4.3,4 GB RAM | 64 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year on Handset and 6 Months on Accessories
6331,"LAVA Blaze Pro 5G (Starry Night, 128 GB)","₹10,999",4.2,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories
6332,"LAVA Blaze Pro 5G (Radiant Pearl, 128 GB)","₹8,699",4.2,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories
6333,"LAVA Blaze 2 (Glass Blue, 128 GB)","₹10,999",4.3,6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display13MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories
6334,"OPPO A17 (Midnight Black, 64 GB)","₹8,689",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display50MP + 0.3MP + 0.3MP | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories
6335,"vivo Y16 (Drizzling Gold, 32 GB)","₹14,878",4.2,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories
6336,"SAMSUNG Galaxy A05s (Black, 128 GB)","₹14,999",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Battery680 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
6337,"OnePlus N20 SE (BLUE OASIS, 64 GB)","₹14,990",4.1,4 GB RAM | 64 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh BatteryNo Warranty.
6338,"vivo Y16 (Drizzling Gold, 64 GB)","₹10,999",4.1,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories
6339,"SAMSUNG Galaxy A05s (Light Green, 128 GB)","₹10,999",4.1,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Battery680 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
6340,"OPPO A17k (Navy Blue, 64 GB)","₹11,499",4.3,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio P35 Processor1 Year on Handset and 6 Months on Accessories
6341,"SAMSUNG GALAXY M13 (Midnight Blue, 128 GB)","₹14,999",4.3,6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty
6342,"Tecno Spark Go 2023 (Nebula Purple, 64 GB)","₹8,998",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.66 cm (6.56 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio A22 ProcessorDomestic Warranty of 12 Months on Phone & 6 Months on Accessories
6343,"REDMI 11 Prime (Peppy Purple, 128 GB)","₹8,839",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6344,"Tecno Spark 10 (Magic Skin Orange, 128 GB)","₹10,080",4.1,8 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
6345,"vivo Y16 (Steller Black, 32 GB)","₹14,999",4.3,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories
6346,"LAVA Blaze 2 5G (Glass Blue, 64 GB)","₹10,990",4.3,4 GB RAM | 64 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories
6347,"LAVA Blaze 2 (Glass Orange, 128 GB)","₹12,489",4.3,6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display13MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories
6348,"LAVA Blaze 2 5G (Glass Black, 64 GB)","₹11,199",4.4,4 GB RAM | 64 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories
6349,"Tecno Spark 10c (Meta Blue, 128 GB)","₹10,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display16MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc Tiger T606 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
6350,"LAVA Blaze 2 5G (Glass Blue, 128 GB)","₹11,999",4.2,6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories
6351,"vivo Y27 (Burgundy Black, 128 GB)","₹10,490",4.2,6 GB RAM | 128 GB ROM16.87 cm (6.64 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
6352,"Motorola G60 (Dynamic Gray, 128 GB)","₹11,999",3.9,6 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories
6353,"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 128 GB)","₹14,999",4.5,6 GB RAM | 128 GB ROM16.97 cm (6.68 inch) Display50MP Rear Camera5000 mAh Battery1 Year
6354,"REDMI NOTE 10 LITE (Aurora Blue, 128 GB)","₹10,289",3.8,4 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display48MP Rear Camera5020 mAh Battery1 Year Manufacturer Warranty
6355,"REDMI 10A SPORT (SLATE GREY, 128 GB)","₹10,570",4.2,6 GB RAM | 128 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery12 Months Warranty
6356,"POCO M4 Pro (Yellow, 128 GB)","₹11,499",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories"
6357,"REDMI 10A SPORT (CHARCOAL BLACK, 128 GB)","₹16,999",4.2,6 GB RAM | 128 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery12 Months Warranty
